Title,ADDRESS_MD5Digest,ADDRESS_strcmp,ADDRESS_OSGetTime,ADDRESS_OSDisableInterrupts,ADDRESS_OSRestoreInterrupts,ADDRESS_DCFlushRange,ADDRESS_ICInvalidateRange,ADDRESS_IOS_Open,ADDRESS_IOS_Close,ADDRESS_IOS_Read,ADDRESS_IOS_Ioctlv,ADDRESS_NASWII_AC_URL,ADDRESS_NASWII_AC_URL_POINTER,ADDRESS_NASWII_PR_URL,ADDRESS_NASWII_PR_URL_POINTER,ADDRESS_AVAILABLE_URL,ADDRESS_DWCi_Auth_SendRequest,ADDRESS_DWCi_Auth_HandleResponse,ADDRESS_DWC_AUTH_ADD_MACADDR,ADDRESS_DWC_AUTH_ADD_CSNUM,ADDRESS_AUTH_HANDLERESP_HOOK,ADDRESS_AUTH_HANDLERESP_CONTINUE,ADDRESS_AUTH_HANDLERESP_ERROR,ADDRESS_AUTH_HANDLERESP_OUT,AUTH_HANDLERESP_UNPATCH,LOAD_AUTH_REQ_INST_01,LOAD_AUTH_REQ_INST_02,LOAD_AUTH_REQ_INST_01_P,ADDRESS_NHTTPCreateRequest,ADDRESS_NHTTPSendRequestAsync,ADDRESS_NHTTPDestroyResponse,ADDRESS_NHTTPStartup,ADDRESS_DWC_ERROR,ADDRESS_DWCi_SetError,ADDRESS_DWCi_HandleGPError,ADDRESS_HBM_ALLOCATOR,ADDRESS_BMST_RSO_LOCATOR,ADDRESS_GH_ALLOC_FUNCTION,ADDRESS_PES_ALLOC_FUNCTION,ADDRESS_SSBB_GET_HEAP_FUNCTION,ADDRESS_SKIP_DNS_CACHE,ADDRESS_SKIP_DNS_CACHE_CONTINUE,ADDRESS_gethostbyname,ADDRESS_SOiAlloc,ADDRESS_SOiFree,ADDRESS_SOSocket,ADDRESS_SOClose,ADDRESS_SOBind,ADDRESS_SOConnect,ADDRESS_SOGetSockName,ADDRESS_SORecvFrom,ADDRESS_SORecv,ADDRESS_SOSendTo,ADDRESS_SOSend,ADDRESS_SOFcntl,ADDRESS_SOShutdown,ADDRESS_SOPoll,ADDRESS_SOInetAtoN,ADDRESS_SOGetAddrInfo,ADDRESS_SOFreeAddrInfo,ADDRESS_SOSetSockOpt,ADDRESS_SOGetInterfaceOpt,ADDRESS_DWC_Printf,ADDRESS_OSReport,ADDRESS_GHIPARSEURL_HTTPS_PATCH,ADDRESS_NHTTP_HTTPS_PORT_PATCH,ADDRESS_NHTTPi_SocSSLConnect,ADDRESS_PATCH_SECURITY_GT2MATCHCOMMAND,ADDRESS_PATCH_SECURITY_QR2MATCHCOMMAND,ADDRESS_gpiAppendStringToBuffer,ADDRESS_gpiAppendIntToBuffer,ADDRESS_PATCH_GPISENDLOGIN,ADDRESS_PATCH_GPIADDLOCALINFO,ADDRESS_DWC_Base64Encode,ADDRESS_DWCi_GetUserData,ADDRESS_DWCi_GetGPBuddyAdditionalMsg,ADDRESS_RealMode,ADDRESS_OSInitSystemCall_Tail,ADDRESS_GTI2_BUFFER,ADDRESS_SBCM_RETURN,ADDRESS_OSYieldThread,ADDRESS_sendto,ADDRESS_stpLoginCnt,ADDRESS_stpFriendCnt,ADDRESS_AUTH_RESULT,ADDRESS_NATNEG_SET_COMPLETED_DELAY,ADDRESS_GT2_PORT_PATCH,GT2_PORT_PATCH_REG,ADDRESS_gt2AddressToString,ADDRESS_gt2CreateSocket,ADDRESS_SCGetProductSN,ADDRESS_ESP_FD,ADDRESS_gpiValueForKey,ADDRESS_PATCH_gpiCheckForError,TYPE_gpiCheckForError,ADDRESS_atoi,ADDRESS_gpiCallErrorCallback,ADDRESS_PATCH_DWCi_HandleGPError
SLSED00,0x806D7350,0x80682428,0x805F5F90,0x805F1E80,0x805F1EC0,0x805ED190,0x805ED250,0x8061C6B0,0x8061C8A0,0x8061CA50,0x8061D3E0,0x807C1E20,0x807C1E70,0x807C1EA0,0x807C1EF0,0x807C2A88,0x806D1720,0x806D2270,0x806D1EC0,0x806D20D4,0x806D23F0,0x806D2408,0x806D2B64,0x806D2BB8,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x8086; lwz %r5, 0x0C40(%r5)",0x806A0390,0x806A059C,0x806A0638,0x8069FFF8,0x808608C0,0x806A7130,0x806AEBF0,0x807980D4,0x00000000,0x00000000,0x00000000,0x00000000,0x806AFEDC,0x806B00D0,0x806D8060,0x806A30A0,0x806A3188,0x806A37F4,0x806A39B8,0x806A3A5C,0x806A3B44,0x806A3C2C,0x806A3D28,0x806A3D50,0x806A3D74,0x806A3D9C,0x806A3DC0,0x806A3EF0,0x806A3FA4,0x806A4100,0x806A4914,0x806A4BF8,0x806A4C5C,0x806A4D60,0x806A76B0,0x805EE0D0,0x806F59A4,0x8069B424,0x8069C10C,0x806C9DF4,0x806C9F8C,0x806DE480,0x806DE4E0,0x806DFC68,0x806E17A0,0x806A6CA0,0x806AEAF0,0x00000000,0x805F2E90,0x805F48F0,0x80860F98,0x806F0BFC,0x00000000,0x806D7DA0,0x8085FF90,0x8085FF78,0x808608C0,0x00000000,0x806B1458,30,0x806EEDC0,0x806EA840,0x80624FD0,0x8087E708,0x806E8E10,0x806E8CF0,0x00000001,0x80684600,0x806DED80,0x806B18FC
RGVJD00,0x8034FF04,0x8039C3B8,0x80280834,0x8027BCD8,0x8027BD00,0x802779C8,0x80277AAC,0x80268BDC,0x80268DBC,0x80268F64,0x802698C4,0x80413D18,0x80413D68,0x80413D98,0x80413DE8,0x80417888,0x80338810,0x80339354,0x80338FAC,0x803391C0,0x803394D0,0x803394E8,0x80339C28,0x80339C7C,0x80A1000C,"lwz %r5, -0x6584(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x6584(%r13)",0x80334024,0x80334288,0x80334324,0x80333D5C,0x805BF7C0,0x8033617C,0x8033EE88,0x00000000,0x00000000,0x800A5094,0x00000000,0x00000000,0x8033E104,0x8033E2F8,0x803505D8,0x80329864,0x8032994C,0x80329FB8,0x8032A17C,0x8032A414,0x8032A4FC,0x8032A5E4,0x8032A6E0,0x8032A708,0x8032A72C,0x8032A754,0x8032A778,0x8032A8A8,0x8032A95C,0x8032AAB8,0x8032B2CC,0x8032B5B0,0x8032B718,0x8032B81C,0x80336528,0x80278634,0x8036DA64,0x8032F24C,0x8032FEB4,0x00000000,0x8034BC10,0x803579B8,0x80357A14,0x80358FD0,0x8035A934,0x80335D2C,0x8033CE70,0x80344230,0x8027CC74,0x8027E95C,0x805C0880,0x80367A20,0x8027F1D0,0x80350394,0x805C7D58,0x805C7D48,0x805BF7C0,0x803775AC,0x8033EB1C,31,0x80365F58,0x80361F08,0x802CF914,0x805C6490,0x803605A4,0x80360568,0x00000000,0x8039E770,0x80358180,0x8033EFF0
RY2JD00,0x80252B80,0x800A1668,0x800B8BA8,0x800B4E64,0x800B4E8C,0x800B0ED4,0x800B0F8C,0x800E2B9C,0x800E2D7C,0x800E2F24,0x800E3884,0x8031CF38,0x8031CF88,0x8031CFB8,0x8031D008,0x8031D978,0x8024E014,0x8024EB58,0x8024E7B0,0x8024E9C4,0x8024ECD4,0x8024ECEC,0x8024F428,0x8024F47C,0x80A1000C,"lwz %r5, -0x5ACC(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x5ACC(%r13)",0x8029B638,0x8029B844,0x8029B8E0,0x8029B3A0,0x803C3100,0x80249544,0x802A7B20,0x8055F10C,0x00000000,0x00000000,0x00000000,0x00000000,0x80249600,0x802497F8,0x80253254,0x802A1940,0x802A1A28,0x802A2094,0x802A2168,0x802A2400,0x802A24E8,0x802A25D0,0x802A26CC,0x802A26F4,0x802A2718,0x802A2740,0x802A2764,0x802A2894,0x802A2948,0x802A2AA4,0x802A32A0,0x802A3584,0x802A36EC,0x802A37F0,0x80249AD0,0x8009F9FC,0x802707F0,0x802953A0,0x80295FAC,0x00000000,0x802B2914,0x8025A634,0x8025A690,0x8025BC4C,0x8025D5B0,0x80249194,0x802A6298,0x802ABF50,0x800B5E00,0x800B75C0,0x803C38C0,0x8026A6A0,0x800B7E20,0x80253010,0x80561258,0x80561248,0x803C3100,0x80276E9C,0x802A77B4,31,0x80268BD8,0x80264B84,0x800E225C,0x00000000,0x80263220,0x802631E4,0x00000000,0x800A3928,0x8025ADFC,0x802A7C88
HCFEN0100,0x80366F8C,0x800D9E44,0x8011BC50,0x80117638,0x80117660,0x801129B8,0x80112A9C,0x801082C8,0x801085C4,0x80108810,0x80109170,0x80445118,0x80445168,0x80445198,0x804451E8,0x8043C1B0,0x803C0858,0x803C139C,0x803C0FF4,0x803C1208,0x803C151C,0x803C1534,0x803C1C90,0x803C1CE4,0x80A1000C,"lwz %r5, -0x4EE8(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x4EE8(%r13)",0x802B65A0,0x802B67AC,0x802B6848,0x802B6208,0x80579040,0x8039B028,0x803A23D4,0x804048A4,0x00000000,0x00000000,0x00000000,0x00000000,0x803A0CE8,0x803A0EE0,0x803677D0,0x802C99E8,0x802C9AD0,0x802CA13C,0x802CA300,0x802CA3A4,0x802CA48C,0x802CA574,0x802CA670,0x802CA698,0x802CA6BC,0x802CA6E4,0x802CA708,0x802CA838,0x802CA8EC,0x802CAA48,0x802CB25C,0x802CB540,0x802CB5A4,0x802CB6A8,0x8039B448,0x800C3A50,0x8038BF38,0x802B1668,0x802B231C,0x803B943C,0x803B95C4,0x80375A1C,0x80375A78,0x803771B8,0x80378BC8,0x8039ABD4,0x8039F9BC,0x00000000,0x801186BC,0x8011A400,0x80576A80,0x8038728C,0x8011ACE4,0x80367558,0x8057C5B8,0x8057C5A0,0x80579040,0x80392764,0x803A20CC,31,0x803857CC,0x80381734,0x80121670,0x80579BC0,0x8037FDD0,0x8037FCB8,0x00000000,0x800DC104,0x803762CC,0x803A252C
WCREN0003,0x802C6684,0x801CD51C,0x801A27F0,0x8019E748,0x8019E770,0x8019A1B8,0x8019A270,0x801E16D0,0x801E18B0,0x801E1A58,0x801E23B8,0x80362E48,0x80362E98,0x80362EC8,0x80362F18,0x803639B8,0x802C13DC,0x802C1F20,0x802C1B78,0x802C1D8C,0x802C20A0,0x802C20B8,0x802C2814,0x802C2868,0x80A1000C,"lwz %r5, -0x4AE8(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x4AE8(%r13)",0x80295D74,0x80295FFC,0x80296098,0x802959B8,0x804D2860,0x8029CBA0,0x802A2520,0x80350E64,0x00000000,0x00000000,0x00000000,0x00000000,0x802A17A0,0x802A1998,0x802C6EC8,0x80298BF4,0x80298CDC,0x80299348,0x8029950C,0x802995B0,0x80299698,0x80299780,0x8029987C,0x802998A4,0x802998C8,0x802998F0,0x80299914,0x80299A44,0x80299AF8,0x80299C54,0x8029A468,0x8029A74C,0x8029A7B0,0x8029A8B4,0x8029CFB8,0x8019B098,0x802E35C4,0x80290A44,0x80291870,0x802B8464,0x802B85EC,0x802CD2C4,0x802CD320,0x802CEA60,0x802D0470,0x8029C74C,0x802A04D8,0x00000000,0x8019F6AC,0x801A11A8,0x804D3040,0x802DEB34,0x801A1A08,0x802C6C50,0x804D7FA0,0x804D7F88,0x804D2860,0x802E9DF0,0x802A2218,31,0x802DD074,0x802D8FDC,0x801E7F90,0x804D56A8,0x802D7678,0x802D7560,0x00000000,0x801D0180,0x802CDB74,0x802A2678
WIVJN0002,0x80184108,0x801B6954,0x801CFE90,0x801CBCC8,0x801CBCF0,0x801C77FC,0x801C790C,0x80223134,0x80223314,0x802234BC,0x80223E1C,0x802FAA60,0x802FAAB0,0x802FAAE0,0x802FAB30,0x802FB768,0x8017CBE4,0x8017D728,0x8017D380,0x8017D594,0x8017D8A4,0x8017D8BC,0x8017DFFC,0x8017E050,0x80A1000C,"lwz %r5, -0x44D4(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x44D4(%r13)",0x8013AE18,0x8013B188,0x8013B274,0x8013AB2C,0x8062FE10,0x801816D0,0x80160DDC,0x803159AC,0x00000000,0x00000000,0x00000000,0x00000000,0x8016003C,0x80160230,0x8018494C,0x8013052C,0x80130614,0x80130C80,0x80130E44,0x80130EE8,0x80130FD0,0x801310B8,0x801311B4,0x801311DC,0x80131200,0x80131228,0x8013124C,0x8013137C,0x80131430,0x8013158C,0x80131DA0,0x80132084,0x801320E8,0x801321EC,0x80181AD0,0x8002C790,0x801A07B0,0x80135C28,0x80136960,0x801759CC,0x80175B54,0x8018A9C4,0x8018AA20,0x8018C160,0x8018DB70,0x8018125C,0x8015EE10,0x00000000,0x801CCD34,0x801CE7B4,0x80630580,0x8019BD20,0x801CF014,0x801846D4,0x806C0B38,0x806C0B20,0x8062FE10,0x801A6FDC,0x80160AD4,31,0x8019A260,0x801961C8,0x801FDF18,0x806BFDD8,0x80194864,0x80194828,0x00000000,0x801B8E24,0x8018B274,0x80160F44
WSAJN0000,0x801702E8,0x800B5014,0x8008D0F0,0x8008917C,0x800891A4,0x8008488C,0x80084944,0x800C8104,0x800C82E4,0x800C848C,0x800C8DEC,0x80232810,0x80232860,0x80232890,0x802328E0,0x802332D0,0x8016B7E8,0x8016C32C,0x8016BF84,0x8016C198,0x8016C4AC,0x8016C4C4,0x8016CC20,0x8016CC74,0x80A1000C,"lwz %r5, -0x5ED0(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x5ED0(%r13)",0x80166190,0x8016639C,0x80166438,0x80165DF8,0x80342620,0x8019A1AC,0x801A0354,0x8022DCDC,0x00000000,0x00000000,0x00000000,0x00000000,0x8019EF2C,0x8019F120,0x80170B2C,0x8015AAF4,0x8015ABDC,0x8015B248,0x8015B40C,0x8015B4B0,0x8015B598,0x8015B680,0x8015B77C,0x8015B7A4,0x8015B7C8,0x8015B7F0,0x8015B814,0x8015B944,0x8015B9F8,0x8015BB54,0x8015C368,0x8015C64C,0x8015C6B0,0x8015C7B4,0x8019A5CC,0x800854CC,0x8018D210,0x80161258,0x80161F0C,0x801B746C,0x801B75F4,0x80176F10,0x80176F6C,0x801786AC,0x8017A0BC,0x80199D34,0x8019DC70,0x00000000,0x8008A010,0x8008BAEC,0x80342DC0,0x80188780,0x00000000,0x801708B4,0x80354BA0,0x80354B88,0x80342620,0x80193A3C,0x801A004C,31,0x80186CC0,0x80182C28,0x800CE070,0x80352FC8,0x801812C4,0x801811AC,0x00000000,0x800B72D4,0x801777C0,0x801A04BC
WCIJN0000,0x80122990,0x8015444C,0x80053E68,0x8004FEE0,0x8004FF08,0x8004B538,0x8004B5F0,0x800A26DC,0x800A28BC,0x800A2A64,0x800A33C4,0x8019C7E0,0x8019C830,0x8019C860,0x8019C8B0,0x8019D2A0,0x8011DDB8,0x8011E8FC,0x8011E554,0x8011E768,0x8011EA7C,0x8011EA94,0x8011F1F0,0x8011F244,0x80A1000C,"lwz %r5, -0x62A0(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x62A0(%r13)",0x800F4DB4,0x800F4FC0,0x800F505C,0x800F4A1C,0x8026FC80,0x00000000,0x800FFAA8,0x801899DC,0x00000000,0x00000000,0x00000000,0x00000000,0x800FED20,0x800FEF18,0x801231D4,0x800EBF68,0x800EC050,0x800EC6BC,0x800EC880,0x800EC924,0x800ECA0C,0x800ECAF4,0x800ECBF0,0x800ECC18,0x800ECC3C,0x800ECC64,0x800ECC88,0x800ECDB8,0x800ECE6C,0x800ECFC8,0x800ED7DC,0x800EDAC0,0x800EDB24,0x800EDC28,0x800FA558,0x8004C178,0x8013FA84,0x800EFE7C,0x800F0B30,0x80114E84,0x8011500C,0x801295B8,0x80129614,0x8012AD54,0x8012C764,0x800F9A2C,0x800FDA58,0x00000000,0x80050E44,0x80052864,0x80270420,0x8013AFF4,0x00000000,0x80122F5C,0x802763F0,0x802763D8,0x8026FC80,0x801462B0,0x800FF7A0,31,0x80139534,0x80135494,0x8007B038,0x80274F10,0x8013396C,0x80133854,0x00000000,0x8015670C,0x80129E68,0x800FFC00
WM3PN0005,0x80134CD0,0x800A9014,0x80084BD0,0x80080A30,0x80080A70,0x8007C710,0x8007C7D0,0x800BD030,0x800BD220,0x800BD3D0,0x800BDD60,0x802679A0,0x802679F0,0x80267A20,0x80267A70,0x802601A0,0x80180210,0x80180D50,0x801809A8,0x80180BBC,0x80180ED0,0x80180EE8,0x80181644,0x80181698,0x80A1000C,"lwz %r5, -0x5738(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x5738(%r13)",0x801893E0,0x801895EC,0x80189688,0x80189048,0x802F1FE0,0x8015A710,0x80160390,0x80269434,0x00000000,0x00000000,0x00000000,0x00000000,0x8015EE50,0x8015F040,0x80135550,0x8018BD9C,0x8018BE84,0x8018C4F0,0x8018C6B4,0x8018C758,0x8018C840,0x8018C928,0x8018CA24,0x8018CA4C,0x8018CA70,0x8018CA98,0x8018CABC,0x8018CBEC,0x8018CCA0,0x8018CDFC,0x8018D610,0x8018D8F4,0x8018D958,0x8018DA5C,0x8015AB90,0x8007D3E0,0x00000000,0x80184474,0x8018515C,0x80178010,0x80178198,0x8013B730,0x8013B790,0x8013CEEC,0x8013E920,0x8015A2B0,0x8015DB10,0x00000000,0x80081A40,0x80083510,0x802EFC20,0x8014D5C8,0x00000000,0x801352F0,0x8036AC28,0x8036AC18,0x802F1FE0,0x80153D40,0x80160040,31,0x8014BA90,0x80147680,0x800C3DE0,0x80369228,0x80145C50,0x80145B2C,0x00000000,0x800AB100,0x8013C020,0x801604D8
WJWPN0100,0x801EB0E0,0x8001337C,0x8002CED0,0x80028D80,0x80028DC0,0x80024770,0x80024860,0x8005B1E0,0x8005B3D0,0x8005B580,0x8005BF10,0x80288350,0x802883A0,0x802883D0,0x80288420,0x80288DC8,0x801E5C60,0x801E67A0,0x801E63F8,0x801E660C,0x801E6920,0x801E6938,0x801E7094,0x801E70E8,0x80A1000C,"lwz %r5, -0x5460(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x5460(%r13)",0x8021C320,0x8021C52C,0x8021C5C8,0x8021BF88,0x8037C000,0x801C5BB0,0x801CB790,0x8027389C,0x00000000,0x00000000,0x00000000,0x00000000,0x801CA8A0,0x801CAA90,0x801EB9A0,0x8021ECDC,0x8021EDC4,0x8021F430,0x8021F5F4,0x8021F698,0x8021F780,0x8021F868,0x8021F964,0x8021F98C,0x8021F9B0,0x8021F9D8,0x8021F9FC,0x8021FB2C,0x8021FBE0,0x8021FD3C,0x80220550,0x80220834,0x80220898,0x8022099C,0x801C6030,0x800E7100,0x802084F8,0x802173B4,0x8021809C,0x801DD6D0,0x00000000,0x801F1FD0,0x801F2030,0x801F378C,0x801F51C0,0x801C5750,0x801C9560,0x00000000,0x80029D90,0x8002B7A0,0x8037C720,0x80203928,0x00000000,0x801EB700,0x802901E0,0x802901D0,0x8037C000,0x8020F4B0,0x801CB440,31,0x80202330,0x801FDF20,0x800590D0,0x8028DAD0,0x801FC4F0,0x801FC3CC,0x00000000,0x8001550C,0x801F28C0,0x801CB8D8
WSNEN0100,0x802A5470,0x80145358,0x80119860,0x80115460,0x801154A0,0x80110FB0,0x801110A0,0x80159CF0,0x80159EE0,0x8015A090,0x8015A930,0x803928A8,0x803928F8,0x80392928,0x80392978,0x80393268,0x802A14A0,0x802A1FF0,0x802A1C40,0x802A1E54,0x802A2170,0x802A2188,0x802A28E4,0x802A2938,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x804D; lwz %r5, -0x2580(%r5)",0x8027E548,0x8027E754,0x8027E7F0,0x8027E1B0,0x804CD700,0x802E4950,0x80287790,0x803894DC,0x00000000,0x00000000,0x00000000,0x00000000,0x80288A7C,0x80288C70,0x802A6180,0x80280F04,0x80280FEC,0x80281658,0x8028181C,0x802818C0,0x802819A8,0x80281A90,0x80281B8C,0x80281BB4,0x80281BD8,0x80281C00,0x80281C24,0x80281D54,0x80281E08,0x80281F64,0x80282778,0x80282A5C,0x80282AC0,0x80282BC4,0x802E4EC0,0x80111C50,0x802C3134,0x802795DC,0x8027A2C4,0x8029C134,0x00000000,0x802AC4B0,0x802AC510,0x802ADC98,0x802AF7D0,0x802E44A0,0x80287690,0x00000000,0x80116470,0x801180E0,0x804CDDA0,0x802BE38C,0x00000000,0x802A5EC0,0x804CCDC8,0x804CCDB0,0x804CD700,0x00000000,0x80289668,30,0x802BCCC0,0x802B8870,0x80160860,0x80399B68,0x802B6E40,0x802B6D20,0x00000001,0x801474E8,0x802ACDB0,0x80289B0C
WM8PN0000,0x803095C4,0x801B05B4,0x801822B8,0x8017E098,0x8017E0C0,0x80179550,0x80179634,0x801C44F0,0x801C46D0,0x801C4878,0x801C51D8,0x8039D4D8,0x8039D528,0x8039D558,0x8039D5A8,0x8039DF48,0x80304B24,0x80305668,0x803052C0,0x803054D4,0x803057E4,0x803057FC,0x80305F3C,0x80305F90,0x80A1000C,"lwz %r5, -0x5E6C(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x5E6C(%r13)",0x8022A708,0x8022A96C,0x8022AA08,0x8022A440,0x80469AB8,0x802DF558,0x802E50B8,0x803920FC,0x00000000,0x00000000,0x00000000,0x00000000,0x802E3BFC,0x802E3DF0,0x80309E08,0x8022D46C,0x8022D554,0x8022DBC0,0x8022DD84,0x8022DE28,0x8022DF10,0x8022DFF8,0x8022E0F4,0x8022E11C,0x8022E140,0x8022E168,0x8022E18C,0x8022E2BC,0x8022E370,0x8022E4CC,0x8022ECE0,0x8022EFC4,0x8022F028,0x8022F12C,0x802DF958,0x80020580,0x80325D58,0x802258EC,0x80226554,0x802FBAE4,0x802FBC6C,0x8030FE80,0x8030FEDC,0x8031161C,0x8031302C,0x802DF0FC,0x802E29D0,0x00000000,0x8017F104,0x80180C18,0x8046A220,0x803212C8,0x80181478,0x80309B90,0x8046DE08,0x8046DDF0,0x80469AB8,0x8032C584,0x802E4DB0,31,0x8031F808,0x8031B684,0x801CB290,0x8046C870,0x80319D20,0x80319CE4,0x00000000,0x801B2874,0x80310730,0x802E5220
WSZEN0002,0x80168BF0,0x80042450,0x800C1670,0x800BD5D0,0x800BD610,0x800B91A0,0x800B9260,0x800B0E70,0x800B1060,0x800B1210,0x800B1AB0,0x80210650,0x802106A0,0x802106D0,0x80210720,0x80208330,0x801B4000,0x801B4B50,0x801B47A0,0x801B49B4,0x801B4CD0,0x801B4CE8,0x801B5444,0x801B5498,0x80A1000C,"lwz %r5, 0x380(%r26)","addi %r5, %r5, 0x59C4","lis %r5, 0x802D; lwz %r5, -0x3A80(%r5)",0x8010E3AC,0x8010E5B8,0x8010E654,0x8010E014,0x802CC200,0x80193380,0x801970E0,0x801F266C,0x00000000,0x00000000,0x00000000,0x00000000,0x801983CC,0x801985C0,0x80169900,0x801034A0,0x80103588,0x80103BF4,0x80103DB8,0x80103E5C,0x80103F44,0x8010402C,0x80104128,0x80104150,0x80104174,0x8010419C,0x801041C0,0x801042F0,0x801043A4,0x80104500,0x80104D14,0x80104FF8,0x8010505C,0x80105160,0x80193900,0x800B9E10,0x801868C4,0x80109440,0x8010A128,0x801ABA64,0x00000000,0x8016FC40,0x8016FCA0,0x80171428,0x80172F60,0x80192EF0,0x80196FE0,0x00000000,0x800BE5E0,0x800BFFF0,0x802C9D30,0x80181B1C,0x00000000,0x80169640,0x802CB8B8,0x802CB8A0,0x802CC200,0x00000000,0x80198FB8,30,0x80180450,0x8017C000,0x800C8740,0x802113E8,0x8017A5D0,0x8017A4B0,0x00000001,0x800445E0,0x80170540,0x8019945C
WD2JN0003,0x801624BC,0x8019454C,0x800A41FC,0x800A03B8,0x800A03E0,0x8009BAD4,0x8009BB8C,0x800CF030,0x800CF210,0x800CF3B8,0x800CFC30,0x801E4040,0x801E4090,0x801E40C0,0x801E4110,0x801E4A80,0x8015DAE8,0x8015E62C,0x8015E284,0x8015E498,0x8015E7A8,0x8015E7C0,0x8015EF00,0x8015EF54,0x80A1000C,"lwz %r5, -0x6294(%r13)","addi %r5, %r5, 0x59E0","lwz %r5, -0x6294(%r13)",0x80141C78,0x80141EDC,0x80141F78,0x801419B0,0x802C6F68,0x80148630,0x8014D29C,0x801DBF8C,0x00000000,0x00000000,0x00000000,0x00000000,0x8014C9F0,0x8014CBE4,0x80162CCC,0x80144688,0x80144770,0x80144DDC,0x80144FA0,0x80145044,0x8014512C,0x80145214,0x80145310,0x80145338,0x8014535C,0x80145384,0x801453A8,0x801454D8,0x8014558C,0x801456E8,0x80145EFC,0x801461E0,0x80146244,0x80146348,0x80148A28,0x8009C714,0x8017EAE8,0x8013CE5C,0x8013DAC4,0x00000000,0x80157FE4,0x80168D44,0x80168DA0,0x8016A4E0,0x8016BEF0,0x801481E0,0x8014B7A4,0x8015175C,0x800A1424,0x800A2C50,0x802C76E0,0x8017A0A0,0x00000000,0x80162A88,0x802CD6E0,0x802CD6C8,0x802C6F68,0x801852C8,0x8014CF10,31,0x801785E0,0x80174548,0x800CC614,0x802CC110,0x80172BE4,0x80172BA8,0x00000000,0x8019680C,0x801695F4,0x8014D404
WF5PN0009,0x8025655C,0x800B93C4,0x80161780,0x8015D590,0x8015D5D0,0x80158AB0,0x80158B70,0x8014A560,0x8014A750,0x8014A900,0x8014B290,0x8030D5C8,0x8030D618,0x8030D648,0x8030D698,0x8030E0B8,0x80251130,0x80251C74,0x802518CC,0x80251AE0,0x80251DF4,0x80251E0C,0x80252568,0x802525BC,0x80A1000C,"lwz %r5, -0x55B8(%r13)","addi %r5, %r5, 0x59C4","lwz %r5, -0x55B8(%r13)",0x80287F38,0x80288250,0x8028833C,0x80287B7C,0x803E3680,0x8022AF80,0x802315B4,0x802E0374,0x00000000,0x00000000,0x00000000,0x00000000,0x8022FF60,0x80230154,0x80256DA0,0x8028AB5C,0x8028AC44,0x8028B2B0,0x8028B474,0x8028B518,0x8028B600,0x8028B6E8,0x8028B7E4,0x8028B80C,0x8028B830,0x8028B858,0x8028B87C,0x8028B9AC,0x8028BA60,0x8028BBBC,0x8028C3D0,0x8028C6B4,0x8028C718,0x8028C81C,0x8022B398,0x801598A0,0x8027349C,0x80282BF8,0x802839B0,0x80248470,0x802485F8,0x8025D19C,0x8025D1F8,0x8025E938,0x80260348,0x8022AB44,0x8022EC4C,0x00000000,0x8015E5A0,0x80160090,0x803E3E20,0x8026EA0C,0x00000000,0x80256B28,0x8042A8A8,0x8042A890,0x803E3680,0x80279CC8,0x802312AC,31,0x8026CF4C,0x80268EB4,0x801680F0,0x804286D8,0x80267550,0x80267438,0x00000000,0x800BB764,0x8025DA4C,0x8023170C
